,ID,Age,Gender,Version,Stimulus,Reaction_time
0,14,20,female,building.,Once,0.789493477990618
1,14,20,female,building.,upon,0.6795325739949476
2,14,20,female,building.,a,0.6956688970094547
3,14,20,female,building.,time,0.6104828809911851
4,14,20,female,building.,there,0.7163503460178617
5,14,20,female,building.,was,0.6072674739989452
6,14,20,female,building.,a,0.6499455290031619
7,14,20,female,building.,bear.,0.6699662019964308
8,14,20,female,building.,He,0.8144136019982398
9,14,20,female,building.,was,0.5323965429852251
10,14,20,female,building.,feeling,0.817805425991537
11,14,20,female,building.,a,1.1205587559961714
12,14,20,female,building.,little,0.663562251982512
13,14,20,female,building.,hungry,0.6757908489962574
14,14,20,female,building.,so,0.5302275819994975
15,14,20,female,building.,he,0.5876320919778664
16,14,20,female,building.,decided,0.9591899730148725
17,14,20,female,building.,to,0.4882499800005462
18,14,20,female,building.,go,0.5425513840164058
19,14,20,female,building.,catch,0.6871519190026447
20,14,20,female,building.,some,0.5420930289837997
21,14,20,female,building.,salmon,0.7434633550001308
22,14,20,female,building.,by,0.7874072050035466
23,14,20,female,building.,the,0.7551347650005482
24,14,20,female,building.,river.,0.5273381649749354
25,14,20,female,building.,He,0.8811623399960808
26,14,20,female,building.,got,0.6885292699735146
27,14,20,female,building.,"up,",0.6359165580070112
28,14,20,female,building.,stretched,1.044757290976122
29,14,20,female,building.,his,1.1389276870177127
30,14,20,female,building.,bear,0.6646767490019556
31,14,20,female,building.,arms,1.0545994449930731
32,14,20,female,building.,and,0.8943419369752519
33,14,20,female,building.,"legs,",0.7465231799869798
34,14,20,female,building.,and,0.7268832900153939
35,14,20,female,building.,went,0.7531613339961041
36,14,20,female,building.,on,0.6459863130003214
37,14,20,female,building.,down.,0.7955889899749309
38,14,20,female,building.,By,0.9980046039854642
39,14,20,female,building.,the,0.6448019749950618
40,14,20,female,building.,river,0.5747745289991144
41,14,20,female,building.,he,0.8629057360230945
42,14,20,female,building.,met,0.5589044730004389
43,14,20,female,building.,his,0.9828465789905749
44,14,20,female,building.,friend.,0.8197823670052458
45,14,20,female,building.,His,0.7625925260072108
46,14,20,female,building.,friend,0.7259913310117554
47,14,20,female,building.,had,0.8241382919950411
48,14,20,female,building.,the,0.75403187298798
49,14,20,female,building.,same,0.6687457730004098
50,14,20,female,building.,thought,0.634288575995015
51,14,20,female,building.,about,0.7600794929894619
52,14,20,female,building.,catching,0.7005927520222031
53,14,20,female,building.,salmon.,0.8963459779915866
54,14,20,female,building.,Together,0.7748856319813058
55,14,20,female,building.,they,0.775686327018775
56,14,20,female,building.,got,0.7468550830089953
57,14,20,female,building.,to,0.5969276159885339
58,14,20,female,building.,"work,",0.7191613700124435
59,14,20,female,building.,fishing,0.6256993200222496
60,14,20,female,building.,for,0.5542050449876115
61,14,20,female,building.,salmon.,1.011123761010822
62,14,20,female,building.,It,0.7496149950020481
63,14,20,female,building.,was,0.6310780729982071
64,14,20,female,building.,a,0.6882584470149595
65,14,20,female,building.,lovely,0.41163378398050554
66,14,20,female,building.,day,0.46066851800424047
67,14,20,female,building.,and,0.8090588419872802
68,14,20,female,building.,they,0.6596926170168445
69,14,20,female,building.,were,0.46333126799436286
70,14,20,female,building.,having,0.5430444379744586
71,14,20,female,building.,a,0.46385022602044046
72,14,20,female,building.,good,0.5845269270066638
73,14,20,female,building.,time,0.551641717000166
74,14,20,female,building.,fishing.,0.5631657839985564
75,14,20,female,building.,By,0.5472523749922402
76,14,20,female,building.,the,0.5045659950119443
77,14,20,female,building.,end,0.6097883049806114
78,14,20,female,building.,of,0.4768940169888083
79,14,20,female,building.,the,0.6235636950004846
80,14,20,female,building.,"day,",0.49654819298302755
81,14,20,female,building.,as,0.45934680601931177
82,14,20,female,building.,the,0.7472155489958823
83,14,20,female,building.,sun,0.6197035519871861
84,14,20,female,building.,went,0.3986292530025821
85,14,20,female,building.,down,0.39010042999871075
86,14,20,female,building.,they,0.5358933079987764
87,14,20,female,building.,enjoyed,0.5761416340246797
88,14,20,female,building.,the,0.47577134301536717
89,14,20,female,building.,sunset,0.49432782299118116
90,14,20,female,building.,together.,0.47709297700203024
91,14,20,female,building.,The,0.4883011650235858
92,14,20,female,building.,sun,0.4796459630015306
93,14,20,female,building.,was,0.4417317240149714
94,14,20,female,building.,many,0.49794398501398973
95,14,20,female,building.,colours,0.661019210005179
96,14,20,female,building.,of,0.5819612939958461
97,14,20,female,building.,red.,0.5564142410003114
98,14,20,female,building.,"Suddenly,",0.6575356340035796
99,14,20,female,building.,they,0.5246920979989227
100,14,20,female,building.,saw,0.45031362198642455
101,14,20,female,building.,a,0.486188757000491
102,14,20,female,building.,salmon,0.6624839080031961
103,14,20,female,building.,coming,0.49820593697950244
104,14,20,female,building.,up,0.4002152129833121
105,14,20,female,building.,the,0.4231093149865046
106,14,20,female,building.,building.,2.17662695699255
107,14,20,female,building.,They,1.0028364499739837
108,14,20,female,building.,swiped,1.575207864982076
109,14,20,female,building.,at,1.560176639992278
110,14,20,female,building.,the,0.9980485099949874
111,14,20,female,building.,"salmon,",1.0779068800038658
112,14,20,female,building.,caught,0.8003950360289309
113,14,20,female,building.,"it,",0.6859971579979174
114,14,20,female,building.,and,0.5981886739900801
115,14,20,female,building.,shared,0.988253938005073
116,14,20,female,building.,a,0.8958213430014439
117,14,20,female,building.,delicious,1.1876438100007363
118,14,20,female,building.,meal,0.6482917000248563
119,14,20,female,building.,together,0.42871083298814483
