,ID,Age,Gender,Version,Stimulus,Reaction_time
0,18,21,female,building.,Once,0.5193323749990668
1,18,21,female,building.,upon,0.42907891201321036
2,18,21,female,building.,a,0.4021678169956431
3,18,21,female,building.,time,0.4054900479968637
4,18,21,female,building.,there,0.3860024560126476
5,18,21,female,building.,was,0.413829777011415
6,18,21,female,building.,a,0.3951647620124277
7,18,21,female,building.,bear.,0.42178396598319523
8,18,21,female,building.,He,0.37834285001736134
9,18,21,female,building.,was,0.39025861298432574
10,18,21,female,building.,feeling,0.4518887040030677
11,18,21,female,building.,a,0.37999076599953696
12,18,21,female,building.,little,0.46703502800664864
13,18,21,female,building.,hungry,0.3159650989982765
14,18,21,female,building.,so,0.48437159101013094
15,18,21,female,building.,he,0.4273334640020039
16,18,21,female,building.,decided,0.44204493102733977
17,18,21,female,building.,to,0.48062290297821164
18,18,21,female,building.,go,0.5078178789990488
19,18,21,female,building.,catch,0.4813891110243276
20,18,21,female,building.,some,0.42864709402783774
21,18,21,female,building.,salmon,0.4707456069882028
22,18,21,female,building.,by,0.40893405699171126
23,18,21,female,building.,the,0.41076883298228495
24,18,21,female,building.,river.,0.42481346099521033
25,18,21,female,building.,He,0.3854230419965461
26,18,21,female,building.,got,0.40078739300952293
27,18,21,female,building.,"up,",0.5085176090069581
28,18,21,female,building.,stretched,0.3729877340083476
29,18,21,female,building.,his,0.46450799598824233
30,18,21,female,building.,bear,0.5160908910038415
31,18,21,female,building.,arms,0.5217495230026543
32,18,21,female,building.,and,0.4347903860034421
33,18,21,female,building.,"legs,",0.4760027779848315
34,18,21,female,building.,and,0.3999181840044912
35,18,21,female,building.,went,0.5542402259889059
36,18,21,female,building.,on,0.45897642901400104
37,18,21,female,building.,down.,0.47483505797572434
38,18,21,female,building.,By,0.3978960430249572
39,18,21,female,building.,the,0.39990038800169714
40,18,21,female,building.,river,0.4136609520064667
41,18,21,female,building.,he,0.36824399599572644
42,18,21,female,building.,met,0.3908292429987341
43,18,21,female,building.,his,0.3448665039904881
44,18,21,female,building.,friend.,0.44128629998886026
45,18,21,female,building.,His,0.34678552599507384
46,18,21,female,building.,friend,0.3376743959961459
47,18,21,female,building.,had,0.3353954130143393
48,18,21,female,building.,the,0.6717754499986768
49,18,21,female,building.,same,0.5835712389962282
50,18,21,female,building.,thought,0.38256695299060084
51,18,21,female,building.,about,0.44197891498333775
52,18,21,female,building.,catching,0.44667866500094533
53,18,21,female,building.,salmon.,0.6314593399874866
54,18,21,female,building.,Together,0.6532545450027101
55,18,21,female,building.,they,0.31696819298667833
56,18,21,female,building.,got,0.5663427010003943
57,18,21,female,building.,to,0.4115919419855345
58,18,21,female,building.,"work,",0.5124602709838655
59,18,21,female,building.,fishing,0.4862560009933077
60,18,21,female,building.,for,0.40141375199891627
61,18,21,female,building.,salmon.,0.4281638739921618
62,18,21,female,building.,It,0.46471127698896453
63,18,21,female,building.,was,0.5528366329963319
64,18,21,female,building.,a,0.4970639629755169
65,18,21,female,building.,lovely,0.30310216898215003
66,18,21,female,building.,day,0.4745315930049401
67,18,21,female,building.,and,0.4894000180065632
68,18,21,female,building.,they,0.5153239360079169
69,18,21,female,building.,were,0.5051514309889171
70,18,21,female,building.,having,0.355115868995199
71,18,21,female,building.,a,0.5262922469992191
72,18,21,female,building.,good,0.5690697029931471
73,18,21,female,building.,time,0.29324479401111603
74,18,21,female,building.,fishing.,0.5019980369834229
75,18,21,female,building.,By,0.34135020498069935
76,18,21,female,building.,the,0.4609885439858772
77,18,21,female,building.,end,0.3568745419906918
78,18,21,female,building.,of,0.3331756929983385
79,18,21,female,building.,the,0.3770336080051493
80,18,21,female,building.,"day,",0.36921613197773695
81,18,21,female,building.,as,0.3718850900186226
82,18,21,female,building.,the,0.3467113960068673
83,18,21,female,building.,sun,0.3672009040019475
84,18,21,female,building.,went,0.3665895769954659
85,18,21,female,building.,down,0.4017284970032051
86,18,21,female,building.,they,0.3842085960204713
87,18,21,female,building.,enjoyed,0.4421889710065443
88,18,21,female,building.,the,0.35087913399911486
89,18,21,female,building.,sunset,0.3962024170032237
90,18,21,female,building.,together.,0.386717820976628
91,18,21,female,building.,The,0.41254252099315636
92,18,21,female,building.,sun,0.3783881540002767
93,18,21,female,building.,was,0.39051582899992354
94,18,21,female,building.,many,0.3713477670098655
95,18,21,female,building.,colours,1.1597874969884288
96,18,21,female,building.,of,0.4164788110065274
97,18,21,female,building.,red.,0.41833637800300494
98,18,21,female,building.,"Suddenly,",0.40767098500509746
99,18,21,female,building.,they,0.40864361499552615
100,18,21,female,building.,saw,0.4140557019854896
101,18,21,female,building.,a,0.3360618359874934
102,18,21,female,building.,salmon,0.36857447199872695
103,18,21,female,building.,coming,0.38026465999428183
104,18,21,female,building.,up,0.35507379300543107
105,18,21,female,building.,the,0.3435047100065276
106,18,21,female,building.,building.,0.4146646930021234
107,18,21,female,building.,They,0.4240323780104518
108,18,21,female,building.,swiped,0.3332514930225443
109,18,21,female,building.,at,0.44968869999866
110,18,21,female,building.,the,0.34985005800263025
111,18,21,female,building.,"salmon,",0.4036109129956458
112,18,21,female,building.,caught,0.43377920700004324
113,18,21,female,building.,"it,",0.3570455049921293
114,18,21,female,building.,and,0.33810395299224183
115,18,21,female,building.,shared,0.41484946198761463
116,18,21,female,building.,a,0.49994981099735014
117,18,21,female,building.,delicious,0.5063773979782127
118,18,21,female,building.,meal,0.3564340790035203
119,18,21,female,building.,together,0.37692079198313877
