,ID,Age,Gender,Version,Stimulus,Reaction_time
0,16,18,female,building.,Once,0.8373321549734101
1,16,18,female,building.,upon,0.3461065719893668
2,16,18,female,building.,a,0.4069764449959621
3,16,18,female,building.,time,0.30836022697621956
4,16,18,female,building.,there,0.3952167920069769
5,16,18,female,building.,was,0.3041957200039178
6,16,18,female,building.,a,0.29480367599171586
7,16,18,female,building.,bear.,0.24812960499548353
8,16,18,female,building.,He,0.31214539299253374
9,16,18,female,building.,was,0.3382491509837564
10,16,18,female,building.,feeling,0.23865435301559046
11,16,18,female,building.,a,0.29028332902817056
12,16,18,female,building.,little,0.2804835230053868
13,16,18,female,building.,hungry,0.3230379169981461
14,16,18,female,building.,so,0.23972792600397952
15,16,18,female,building.,he,0.31541020900476724
16,16,18,female,building.,decided,0.2909151500207372
17,16,18,female,building.,to,0.2673906189738773
18,16,18,female,building.,go,0.2910622229974251
19,16,18,female,building.,catch,0.268752781994408
20,16,18,female,building.,some,0.27749781298916787
21,16,18,female,building.,salmon,0.2944039849971887
22,16,18,female,building.,by,0.2445398150011897
23,16,18,female,building.,the,0.336736094992375
24,16,18,female,building.,river.,0.21364064200315624
25,16,18,female,building.,He,0.28243319000466727
26,16,18,female,building.,got,0.2894095699884929
27,16,18,female,building.,"up,",0.28373230699799024
28,16,18,female,building.,stretched,0.24196651700185612
29,16,18,female,building.,his,0.5176047300046775
30,16,18,female,building.,bear,0.3633255650056526
31,16,18,female,building.,arms,0.36379944201326
32,16,18,female,building.,and,0.34237622801447287
33,16,18,female,building.,"legs,",0.27100804800284095
34,16,18,female,building.,and,0.2780763689952437
35,16,18,female,building.,went,0.2973932849999983
36,16,18,female,building.,on,0.254039246996399
37,16,18,female,building.,down.,0.2574897260055877
38,16,18,female,building.,By,0.2729635580035392
39,16,18,female,building.,the,0.15585194202139974
40,16,18,female,building.,river,0.4232440579799004
41,16,18,female,building.,he,0.3642583680048119
42,16,18,female,building.,met,0.28735369598143734
43,16,18,female,building.,his,0.2901748019794468
44,16,18,female,building.,friend.,0.264790493005421
45,16,18,female,building.,His,0.2355869240127504
46,16,18,female,building.,friend,0.3324429770000279
47,16,18,female,building.,had,0.47745384299196303
48,16,18,female,building.,the,0.22853562599630095
49,16,18,female,building.,same,0.2649273620045278
50,16,18,female,building.,thought,0.23978379101026803
51,16,18,female,building.,about,0.26826395600801334
52,16,18,female,building.,catching,0.3556744100060314
53,16,18,female,building.,salmon.,0.22653295198688284
54,16,18,female,building.,Together,0.17926843097666278
55,16,18,female,building.,they,0.28196765697794035
56,16,18,female,building.,got,0.27253730600932613
57,16,18,female,building.,to,0.2194427119975444
58,16,18,female,building.,"work,",0.25307316999533214
59,16,18,female,building.,fishing,0.264648585987743
60,16,18,female,building.,for,0.1929120860004332
61,16,18,female,building.,salmon.,0.27787776800687425
62,16,18,female,building.,It,0.24428466899553314
63,16,18,female,building.,was,0.33734383698902093
64,16,18,female,building.,a,0.2525517749891151
65,16,18,female,building.,lovely,0.265204799012281
66,16,18,female,building.,day,0.23958171298727393
67,16,18,female,building.,and,0.2280852209951263
68,16,18,female,building.,they,0.27638674300396815
69,16,18,female,building.,were,0.1835854229866527
70,16,18,female,building.,having,0.22613215798628516
71,16,18,female,building.,a,0.2781644740025513
72,16,18,female,building.,good,0.21515234000980854
73,16,18,female,building.,time,0.2579710010031704
74,16,18,female,building.,fishing.,0.21746969301602803
75,16,18,female,building.,By,0.27880500300670974
76,16,18,female,building.,the,0.2534891259856522
77,16,18,female,building.,end,0.21748952398775145
78,16,18,female,building.,of,0.2115161930269096
79,16,18,female,building.,the,0.25559954898199067
80,16,18,female,building.,"day,",0.2233636659802869
81,16,18,female,building.,as,0.2438448439934291
82,16,18,female,building.,the,0.29970997900818475
83,16,18,female,building.,sun,0.20660422899527475
84,16,18,female,building.,went,0.19975771300960332
85,16,18,female,building.,down,0.2131882690009661
86,16,18,female,building.,they,0.2230938029824756
87,16,18,female,building.,enjoyed,0.18663194400141947
88,16,18,female,building.,the,0.38916351401712745
89,16,18,female,building.,sunset,0.28351116200792603
90,16,18,female,building.,together.,0.29178421600954607
91,16,18,female,building.,The,0.2842896490183193
92,16,18,female,building.,sun,0.1634894080052618
93,16,18,female,building.,was,0.25789114300278015
94,16,18,female,building.,many,0.26539814498391934
95,16,18,female,building.,colours,0.2127207200101111
96,16,18,female,building.,of,0.28610684000886977
97,16,18,female,building.,red.,0.30500959398341365
98,16,18,female,building.,"Suddenly,",0.2622401260014158
99,16,18,female,building.,they,0.2649601759912912
100,16,18,female,building.,saw,0.2735008939926047
101,16,18,female,building.,a,0.2514503870042972
102,16,18,female,building.,salmon,0.23549845701199956
103,16,18,female,building.,coming,0.27179528900887817
104,16,18,female,building.,up,0.1984477399964817
105,16,18,female,building.,the,0.2530574440024793
106,16,18,female,building.,building.,0.18829041300341487
107,16,18,female,building.,They,0.29114364701672457
108,16,18,female,building.,swiped,1.0392748280137312
109,16,18,female,building.,at,0.2137697460129857
110,16,18,female,building.,the,0.3426582360116299
111,16,18,female,building.,"salmon,",0.310927067999728
112,16,18,female,building.,caught,0.3644030260038562
113,16,18,female,building.,"it,",0.3481731020146981
114,16,18,female,building.,and,0.3528503199922852
115,16,18,female,building.,shared,0.3049057429889217
116,16,18,female,building.,a,0.31105129001662135
117,16,18,female,building.,delicious,0.2717141959874425
118,16,18,female,building.,meal,0.2945421560143586
119,16,18,female,building.,together,0.2807823329931125
