,ID,Age,Gender,Version,Stimulus,Reaction_time
0,9,22,female,stream.,Once,1.0673307309989468
1,9,22,female,stream.,upon,0.6398707690004812
2,9,22,female,stream.,a,0.4611466130008921
3,9,22,female,stream.,time,0.7492574940006307
4,9,22,female,stream.,there,0.8542103719992156
5,9,22,female,stream.,was,0.7112640410014137
6,9,22,female,stream.,a,0.5689655539990781
7,9,22,female,stream.,bear.,0.8284384189992124
8,9,22,female,stream.,He,1.0668903700006922
9,9,22,female,stream.,was,0.5476804780009843
10,9,22,female,stream.,feeling,0.6682554109993362
11,9,22,female,stream.,a,1.0764622560000134
12,9,22,female,stream.,little,0.7926630420006404
13,9,22,female,stream.,hungry,0.7892238879994693
14,9,22,female,stream.,so,0.7557392959988647
15,9,22,female,stream.,he,0.7600475279996317
16,9,22,female,stream.,decided,0.848958403999859
17,9,22,female,stream.,to,0.706709972999306
18,9,22,female,stream.,go,0.9642532059988298
19,9,22,female,stream.,catch,1.0420440000016242
20,9,22,female,stream.,some,0.8150744329996087
21,9,22,female,stream.,salmon,0.8258233159995143
22,9,22,female,stream.,by,0.8480810170003679
23,9,22,female,stream.,the,0.6893665179995878
24,9,22,female,stream.,river.,0.972089026001413
25,9,22,female,stream.,He,0.7049440629998571
26,9,22,female,stream.,got,0.9956775179998658
27,9,22,female,stream.,"up,",0.9744409909999376
28,9,22,female,stream.,stretched,1.246891658000095
29,9,22,female,stream.,his,0.9054417829993326
30,9,22,female,stream.,bear,1.164642855999773
31,9,22,female,stream.,arms,0.9781339189994469
32,9,22,female,stream.,and,0.8258820989995002
33,9,22,female,stream.,"legs,",0.764362826001161
34,9,22,female,stream.,and,0.732106355999349
35,9,22,female,stream.,went,0.9708862609986681
36,9,22,female,stream.,on,0.9628091989998211
37,9,22,female,stream.,down.,1.456501627999387
38,9,22,female,stream.,By,1.037791238999489
39,9,22,female,stream.,the,0.6796402970012423
40,9,22,female,stream.,river,0.7953669580001588
41,9,22,female,stream.,he,0.6385137519991986
42,9,22,female,stream.,met,0.6435771950000344
43,9,22,female,stream.,his,0.803988837000361
44,9,22,female,stream.,friend.,0.9313345219998155
45,9,22,female,stream.,His,0.6886051219989895
46,9,22,female,stream.,friend,0.6048572710005828
47,9,22,female,stream.,had,0.5903236329995707
48,9,22,female,stream.,the,0.8295410930004437
49,9,22,female,stream.,same,0.7755733180001698
50,9,22,female,stream.,thought,0.855002954000156
51,9,22,female,stream.,about,0.8314870779995545
52,9,22,female,stream.,catching,0.7663195240002096
53,9,22,female,stream.,salmon.,1.1793665980003425
54,9,22,female,stream.,Together,0.7631638030015893
55,9,22,female,stream.,they,1.2718428200005292
56,9,22,female,stream.,got,0.7326891119992069
57,9,22,female,stream.,to,0.6833916929990664
58,9,22,female,stream.,"work,",0.7351106400001299
59,9,22,female,stream.,fishing,0.9253371020004124
60,9,22,female,stream.,for,0.6547659280004154
61,9,22,female,stream.,salmon.,1.1597238890008157
62,9,22,female,stream.,It,0.5838101770004869
63,9,22,female,stream.,was,0.6034776830001647
64,9,22,female,stream.,a,0.7141725130004488
65,9,22,female,stream.,lovely,0.8247390849992371
66,9,22,female,stream.,day,0.9103969640000287
67,9,22,female,stream.,and,0.6623691120003059
68,9,22,female,stream.,they,0.7936236249988724
69,9,22,female,stream.,were,1.2134830100003455
70,9,22,female,stream.,having,0.6517504719995486
71,9,22,female,stream.,a,0.7177985560010711
72,9,22,female,stream.,good,0.655869239999447
73,9,22,female,stream.,time,0.7368334670009062
74,9,22,female,stream.,fishing.,1.4092871869997907
75,9,22,female,stream.,By,0.6781323260001955
76,9,22,female,stream.,the,0.7130334160010534
77,9,22,female,stream.,end,0.6959899909998057
78,9,22,female,stream.,of,0.5541813700001512
79,9,22,female,stream.,the,0.6066719409991492
80,9,22,female,stream.,"day,",0.8445696639992093
81,9,22,female,stream.,as,0.5897396320015105
82,9,22,female,stream.,the,0.6370124160002888
83,9,22,female,stream.,sun,0.7339264870006446
84,9,22,female,stream.,went,0.744223351999608
85,9,22,female,stream.,down,1.2376470500003052
86,9,22,female,stream.,they,0.7068434000011621
87,9,22,female,stream.,enjoyed,0.954007262000232
88,9,22,female,stream.,the,0.5784574480003357
89,9,22,female,stream.,sunset,0.7423731409999164
90,9,22,female,stream.,together.,1.2074717670002428
91,9,22,female,stream.,The,0.6505399710003985
92,9,22,female,stream.,sun,0.6480245650000143
93,9,22,female,stream.,was,0.6161323739997897
94,9,22,female,stream.,many,0.6629007960000308
95,9,22,female,stream.,colours,1.0222155880001083
96,9,22,female,stream.,of,0.7331904050006415
97,9,22,female,stream.,red.,0.9638573189986346
98,9,22,female,stream.,"Suddenly,",0.8761638209998637
99,9,22,female,stream.,they,0.804865983000127
100,9,22,female,stream.,saw,0.5311119889993279
101,9,22,female,stream.,a,0.6728700639996532
102,9,22,female,stream.,salmon,0.7560217560003366
103,9,22,female,stream.,coming,0.6724789049985702
104,9,22,female,stream.,up,0.684075703000417
105,9,22,female,stream.,the,0.9245708060007019
106,9,22,female,stream.,stream.,1.3983586850008578
107,9,22,female,stream.,They,0.6102284619992133
108,9,22,female,stream.,swiped,0.9132870620014728
109,9,22,female,stream.,at,0.6476904340015608
110,9,22,female,stream.,the,0.5404827330003172
111,9,22,female,stream.,"salmon,",0.785327634001078
112,9,22,female,stream.,caught,0.9696963039987168
113,9,22,female,stream.,"it,",1.2540467159997206
114,9,22,female,stream.,and,0.8839324419986951
115,9,22,female,stream.,shared,0.7166361689996847
116,9,22,female,stream.,a,0.6143320060000406
117,9,22,female,stream.,delicious,0.721092885998587
118,9,22,female,stream.,meal,0.946034750999388
119,9,22,female,stream.,together,0.895877015998849
